date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap
1/31/2018,51146,3869,10870,4711,4846,1661,355,254,111,67,455,99,226,24,0.006229267,1.3737,21106,15364,1071.090000,1128.660000,1034.500000,1118.310000,3757560064,104230846464
2/1/2018,64354,4438,12728,5427,6471,2182,413,282,158,82,410,77,292,58,0.007035196,1.3680,24070,17595,1119.370000,1161.350000,984.820000,1036.790000,5261680128,108952059904
2/2/2018,70141,4560,13531,5624,7312,2471,388,267,141,83,439,82,273,50,0.008809014,1.3594,25927,19072,1035.770000,1035.770000,757.980000,915.780000,6713290240,100835745792
2/3/2018,38654,2643,8365,3802,3883,1378,228,150,65,37,295,56,168,25,0.003673175,1.2443,16183,13006,919.210000,991.940000,847.690000,964.020000,3243480064,89507553280
2/4/2018,38079,2607,8028,3612,4088,1480,268,194,68,37,301,75,134,20,0.008473780,1.2345,15081,12216,964.670000,969.030000,805.060000,834.680000,2997090048,93953425408
2/5/2018,65947,3987,12746,5331,7162,2558,363,267,114,54,408,90,267,47,0.009116608,1.3513,23676,17521,834.960000,856.650000,644.600000,697.950000,4269530112,81337360384
2/6/2018,72990,4523,13981,5639,7581,2482,324,228,129,69,452,77,300,39,0.008070597,1.3044,24123,18493,707.740000,796.440000,574.420000,793.120000,6518269952,68958748672
2/7/2018,48066,3345,10084,4477,4736,1583,345,238,76,35,407,81,174,28,0.004976862,1.3154,18845,14326,790.430000,851.200000,723.430000,757.070000,3896179968,77031956480
2/8/2018,44829,3315,9553,4204,4333,1421,377,252,87,42,357,79,152,41,0.006080986,1.3818,19180,13880,755.840000,845.090000,755.840000,817.810000,3708189952,73676865536
2/9/2018,44498,3031,9458,4132,4475,1583,300,217,84,47,382,71,177,24,0.010762412,1.3117,17872,13625,818.480000,884.000000,788.830000,883.860000,2495820032,79799255040
2/10/2018,37120,2514,7434,3250,4243,1627,240,164,83,44,260,46,162,37,0.009458768,1.3533,16088,11888,882.470000,917.400000,825.580000,860.410000,2930530048,86055600128
2/11/2018,30409,2331,6499,2967,3224,1225,243,162,53,33,265,67,135,17,0.004661766,1.2527,13475,10757,859.290000,859.290000,788.220000,814.660000,2486650112,83813031936
2/12/2018,35796,2717,7881,3497,3504,1230,294,225,64,28,334,79,138,23,0.008508294,1.3051,15779,12090,817.510000,875.940000,817.510000,868.710000,2243450112,79754362880
2/13/2018,34634,2829,7797,3495,3491,1235,285,210,69,36,327,71,156,24,0.008817246,1.2956,15100,11655,869.290000,870.710000,828.840000,845.260000,2081170048,84824178688
2/14/2018,36601,2892,8118,3606,3532,1224,272,197,55,27,366,83,129,19,0.007890099,1.2138,14379,11846,844.280000,926.430000,844.280000,923.560000,2818370048,82400600064
2/15/2018,39022,2839,8199,3614,3852,1304,255,169,60,39,311,69,144,25,0.005538920,1.2431,15812,12720,923.730000,951.950000,911.110000,936.980000,2900100096,90173317120
2/16/2018,33455,2569,7527,3398,3147,1119,230,160,54,27,316,81,141,25,0.006051592,1.2535,14427,11509,934.790000,950.010000,917.850000,944.210000,2369449984,91272060928
2/17/2018,27497,2093,5861,2648,2546,875,220,165,43,22,249,41,111,24,0.005454538,1.1691,11394,9746,944.750000,976.590000,940.750000,974.110000,2525720064,92263997440
2/18/2018,28307,2067,6082,2704,3037,1129,221,159,49,30,232,42,108,17,0.007125126,1.2246,12088,9871,973.350000,982.930000,915.450000,923.920000,2567290112,95077122048
2/19/2018,29482,2486,6401,2863,2852,999,215,148,68,36,314,66,142,25,0.005475700,1.2145,12520,10309,921.670000,957.780000,921.550000,943.860000,2169019904,90047660032
2/20/2018,33392,2736,7244,3135,3311,1117,256,180,47,28,276,76,160,24,0.005484494,1.1964,13272,11093,943.570000,965.270000,892.950000,895.370000,2545260032,92206530560
2/21/2018,34453,2732,7756,3520,3434,1253,242,183,65,34,316,62,145,24,0.008695197,1.2427,13844,11140,894.140000,912.380000,830.560000,849.970000,2531729920,87394197504
2/22/2018,33529,2567,7331,3261,3433,1190,223,162,59,35,338,67,125,27,0.004627608,1.2214,13639,11167,849.260000,875.930000,802.670000,812.840000,2150370048,83025805312
2/23/2018,29998,2388,6596,2905,3047,1159,238,166,61,28,257,46,105,12,0.005316135,1.2441,12648,10166,811.590000,886.320000,794.790000,864.190000,2334820096,79358885888
2/24/2018,24494,1884,5335,2398,2556,916,184,135,44,18,201,41,102,18,0.007134280,1.2146,10668,8783,861.590000,879.530000,818.550000,840.520000,1926579968,84266672128
2/25/2018,22712,1721,4922,2217,2327,847,185,134,36,15,215,68,100,14,0.006284963,1.2449,10024,8052,839.460000,853.150000,822.380000,844.810000,1646960000,82119106560
2/26/2018,27080,2382,6126,2737,2589,947,202,139,33,17,270,62,89,12,0.007331809,1.2611,11566,9171,845.280000,880.390000,842.320000,869.320000,2044480000,82705440768
2/27/2018,27618,2409,6356,2867,2649,943,236,168,38,17,289,67,83,15,0.005276939,1.1940,11616,9729,870.360000,896.260000,867.100000,878.270000,2053980032,85177769984
2/28/2018,29771,2498,6679,3008,3338,1259,241,181,51,27,272,55,131,22,0.010127437,1.2472,12896,10340,877.930000,890.110000,855.120000,855.200000,1963980032,85936373760
3/1/2018,29630,2538,6804,3139,3107,1112,209,156,48,28,275,57,112,20,0.010807834,1.2410,11777,9490,856.010000,880.300000,851.920000,872.200000,1868519936,83808206848
3/2/2018,26420,2301,5739,2641,2665,999,196,146,45,22,239,57,92,13,0.007623519,1.1546,10353,8967,871.760000,876.380000,852.420000,856.850000,1894419968,85368119296
3/3/2018,21261,1716,4727,2094,2106,775,162,122,30,14,223,55,90,12,0.007681494,1.1875,9367,7888,856.710000,868.450000,855.210000,857.220000,1699369984,83911745536
3/4/2018,19829,1567,4312,1956,2077,748,152,104,24,10,176,38,102,13,0.007823845,1.1743,8375,7132,856.190000,867.950000,840.280000,866.680000,1697939968,83877822464
3/5/2018,25022,2295,5530,2484,2561,1015,232,173,40,29,260,48,80,11,0.008063503,1.2271,10284,8381,866.850000,869.920000,853.520000,853.680000,1898489984,84939661312
3/6/2018,27681,2378,5691,2503,2914,1056,191,142,34,21,287,47,106,15,0.008508666,1.2046,11053,9176,853.820000,853.820000,809.930000,816.950000,1943069952,83680387072
3/7/2018,33232,2615,6376,2694,3646,1241,180,132,52,22,289,73,134,16,0.009387219,1.2429,12525,10077,816.270000,825.610000,726.550000,752.830000,2175419904,80017293312
3/8/2018,31669,2461,6525,2923,3620,1310,196,138,66,36,286,82,115,12,0.008899969,1.2324,12330,10005,752.570000,773.770000,696.170000,704.600000,1891640064,73788366848
3/9/2018,34856,2677,6912,2894,3705,1329,199,144,60,36,338,70,134,17,0.006258969,1.2272,12914,10523,702.200000,729.160000,648.110000,728.920000,2233019904,68863623168
3/10/2018,20829,1742,4412,2010,2127,723,143,97,37,24,234,60,133,22,0.005795314,1.1809,8837,7483,730.160000,748.030000,682.700000,686.890000,1532960000,71620730880
3/11/2018,21628,1625,4549,2000,2227,813,153,104,46,29,200,51,100,21,0.006144754,1.2050,9018,7484,685.310000,735.830000,668.120000,723.340000,1562680064,67235676160
3/12/2018,25827,2337,5654,2581,2582,989,186,150,42,16,270,70,111,12,0.006892368,1.2148,10928,8996,724.410000,742.510000,683.270000,699.830000,1764999936,71086022656
3/13/2018,24445,2225,5326,2375,2442,865,178,130,38,18,232,45,109,9,0.007738763,1.1996,10146,8458,698.150000,713.730000,682.350000,690.830000,1425959936,68524040192
3/14/2018,30802,2486,6309,2728,3221,1082,211,145,45,26,265,55,151,19,0.005077969,1.1756,11188,9517,691.220000,702.780000,594.100000,614.290000,1810560000,67857620992
3/15/2018,31799,2445,6534,2823,3500,1281,235,170,53,29,275,58,132,15,0.006054833,1.2079,12104,10021,614.840000,620.620000,579.510000,611.300000,1770460032,60371841024
3/16/2018,24856,2202,5385,2408,2571,953,170,123,35,15,259,57,102,11,0.007307042,1.2412,10127,8159,611.780000,623.170000,587.860000,601.670000,1417350016,60083740672
3/17/2018,21315,1625,4138,1827,2385,870,149,101,36,19,193,31,111,24,0.006216020,1.1719,8261,7049,601.680000,609.150000,549.100000,552.780000,1267810048,59104202752
3/18/2018,32595,1851,6380,2763,3575,1240,173,120,45,18,189,53,158,24,0.008713447,1.1794,11004,9330,551.640000,551.640000,460.090000,538.640000,2685499904,54200090624
3/19/2018,24776,2114,5462,2463,2429,835,173,138,33,15,257,53,101,20,0.006994858,1.2299,10243,8328,546.630000,558.100000,519.120000,556.730000,2046790016,53718638592
3/20/2018,26480,2281,5512,2456,2818,1034,173,136,40,20,253,43,114,13,0.008761277,1.2518,10366,8281,556.720000,567.090000,521.200000,557.170000,1833680000,54722097152
3/21/2018,25334,2215,5597,2598,2839,1115,146,116,36,22,264,52,117,20,0.007397309,1.2384,10342,8351,559.100000,589.610000,550.570000,561.730000,1781270016,54967263232
3/22/2018,23043,1997,5033,2293,2507,984,140,102,35,18,256,52,103,18,0.006605698,1.1975,9457,7897,562.100000,577.570000,523.090000,539.700000,1523459968,55273844736
3/23/2018,22117,1898,4794,2179,2310,891,156,124,36,25,184,39,102,21,0.007100413,1.1951,8826,7385,539.860000,540.490000,512.130000,539.620000,1596349952,53098102784
3/24/2018,17878,1444,4026,1836,1762,664,114,88,32,18,180,52,73,9,0.012237125,1.2018,7723,6426,542.570000,545.380000,526.080000,526.440000,1300009984,53375389696
3/25/2018,16668,1361,3609,1680,1666,609,128,106,18,5,184,48,37,6,0.011066472,1.1992,7201,6005,522.700000,535.820000,515.660000,524.290000,1151170048,51431555072
3/26/2018,25685,1952,5149,2220,2674,940,145,107,44,20,229,49,87,14,0.008663193,1.1685,9489,8121,524.290000,526.380000,470.440000,489.950000,1638880000,51598032896
3/27/2018,27357,2137,5578,2430,3146,1226,137,103,42,28,236,51,115,19,0.007847235,1.2014,10109,8414,489.590000,491.460000,449.970000,450.120000,1617939968,48193265664
3/28/2018,24424,2032,5132,2292,2554,919,150,108,30,15,204,41,97,13,0.010403591,1.2253,9506,7758,450.290000,466.210000,444.860000,446.280000,1514179968,44333998080
3/29/2018,35083,2170,6599,2766,3970,1453,187,127,51,27,222,57,115,20,0.010157143,1.2256,11945,9746,448.080000,450.810000,385.810000,385.970000,1970230016,44124962816
3/30/2018,31811,2137,6372,2698,3540,1310,193,127,66,43,264,68,153,26,0.010582664,1.2474,11664,9351,385.900000,409.930000,368.630000,394.640000,1878130048,38010560512
3/31/2018,21690,1612,4485,1959,2499,935,136,96,46,21,196,32,105,18,0.010266521,1.2612,9286,7363,395.000000,418.470000,392.950000,396.460000,1323920000,38914854912
4/1/2018,21959,1582,4252,1824,2480,955,119,87,46,26,190,50,94,14,0.008478574,1.2732,9019,7084,397.250000,400.530000,363.800000,379.610000,1256930048,39144660992
4/2/2018,18326,1807,3976,1761,1905,714,129,107,25,17,244,47,72,14,0.006088619,1.1354,7800,6870,379.700000,395.170000,377.590000,386.420000,1102259968,37422485504
4/3/2018,25893,2183,5261,2319,2911,1089,147,103,35,15,257,57,160,30,0.013799151,1.2032,9812,8155,387.310000,418.970000,383.530000,416.890000,1363399936,38180753408
4/4/2018,24330,2101,5248,2360,2807,1109,140,108,36,16,219,46,183,38,0.012063513,1.1549,9447,8180,416.480000,417.470000,375.310000,380.540000,1287730048,41065078784
4/5/2018,26453,2168,5356,2377,3136,1242,156,118,39,21,284,59,143,33,0.012904232,1.2080,10070,8336,379.950000,387.720000,369.820000,383.230000,1210680064,37470154752
4/6/2018,24498,2015,5143,2357,3009,1188,135,90,33,13,241,48,108,21,0.014935982,1.2243,9437,7708,382.730000,385.200000,366.910000,370.290000,967105984,37752598528
4/7/2018,19372,1384,3813,1625,2132,804,107,84,32,17,155,37,76,12,0.008272096,1.1896,7880,6624,370.380000,393.060000,369.940000,385.310000,951475008,36541886464
4/8/2018,18416,1484,3720,1624,2141,760,108,76,34,21,177,51,103,21,0.008993062,1.2436,7968,6407,385.740000,402.590000,385.600000,400.510000,948488000,38065418240
4/9/2018,23261,1932,5025,2283,2661,1025,141,107,35,16,211,39,96,14,0.007144479,1.2031,9168,7620,400.860000,429.250000,390.610000,398.530000,1478390016,39565053952
4/10/2018,20463,1933,4552,2081,2380,899,125,99,21,11,247,63,103,12,0.007651211,1.1986,8505,7096,399.410000,415.890000,393.880000,414.240000,1196000000,39430418432
4/11/2018,19940,1816,4447,1994,1979,727,128,97,31,16,229,53,84,15,0.005631606,1.1310,7787,6885,415.020000,430.540000,412.470000,430.540000,1439040000,40980213760
4/12/2018,27693,2025,5540,2247,2731,954,152,115,44,24,232,55,88,22,0.006876217,1.1749,10257,8730,430.160000,493.060000,417.410000,492.940000,2519360000,42483642368
4/13/2018,25948,1968,5531,2523,2503,847,138,104,26,18,270,66,89,14,0.010535423,1.1459,9573,8354,493.160000,526.470000,482.660000,492.730000,2419249920,48715440128
4/14/2018,18168,1302,3672,1663,2018,730,91,67,27,17,145,39,79,16,0.012533591,1.2077,7937,6572,492.580000,512.020000,488.280000,501.480000,1519079936,48668385280
4/15/2018,19597,1336,3980,1763,2084,753,98,70,20,10,181,49,64,9,0.007533241,1.1224,7852,6996,502.880000,531.700000,502.880000,531.700000,1726089984,49696276480
4/16/2018,22024,1930,4805,2235,2410,855,156,125,24,11,219,62,101,12,0.008044621,1.2039,9312,7735,532.070000,534.200000,500.250000,511.150000,1758979968,52592173056
4/17/2018,26150,2265,5684,2622,2647,916,156,124,34,17,228,55,102,20,0.011142621,1.2405,10296,8300,511.140000,518.030000,502.560000,502.890000,1760359936,50533986304
4/18/2018,21609,1956,4889,2267,2131,803,149,105,29,14,260,68,113,19,0.009602482,1.1893,8884,7470,503.310000,525.090000,503.050000,524.790000,1762940032,49769598976
4/19/2018,25006,2029,5545,2532,2498,890,151,110,31,13,292,65,146,35,0.009084943,1.2119,9707,8010,524.040000,567.890000,523.260000,567.890000,2256869888,51829911552
4/20/2018,25571,1970,5732,2586,2311,789,154,116,26,8,258,55,76,13,0.005331109,1.1463,9440,8235,567.990000,618.720000,560.280000,615.720000,2849469952,56188690432
4/21/2018,18150,1385,3996,1830,1767,590,133,95,22,15,136,32,68,7,0.007195181,1.1495,7714,6711,616.000000,621.890000,578.550000,605.400000,2612460032,60951126016
4/22/2018,18568,1354,3907,1767,1825,660,140,105,20,8,152,33,65,7,0.012621066,1.1883,7719,6496,606.120000,640.770000,593.870000,621.860000,2426269952,59985526784
4/23/2018,23130,2211,5381,2494,2208,764,172,124,25,16,230,56,111,22,0.008529712,1.1935,9345,7830,621.200000,646.700000,621.030000,642.550000,2386830080,61490569216
4/24/2018,32507,2512,7085,3128,3133,1098,191,136,52,36,306,70,153,46,0.008249882,1.2291,12488,10160,643.400000,708.880000,643.400000,708.160000,3581860096,63701196800
4/25/2018,28817,2136,6014,2601,2929,1010,162,119,26,18,245,49,119,23,0.009611715,1.1665,10782,9243,707.060000,707.060000,600.210000,615.420000,4216140032,70018859008
4/26/2018,23546,2232,5238,2339,2358,815,173,134,43,22,248,62,108,16,0.009163682,1.2278,9557,7784,618.080000,663.180000,604.010000,662.810000,2984009984,61219713024
4/27/2018,22656,2052,4939,2245,2467,884,145,107,38,22,254,48,77,10,0.009527009,1.2064,9020,7477,662.110000,684.870000,647.030000,647.030000,2598129920,65594621952
4/28/2018,17916,1533,3908,1737,1924,741,119,94,27,10,163,28,68,17,0.009662834,1.2167,7568,6220,644.650000,691.440000,644.650000,683.680000,2496659968,63877652480
4/29/2018,19566,1494,4407,1991,1949,745,140,114,32,16,149,35,71,8,0.007215973,1.2177,8050,6611,683.910000,697.760000,670.510000,688.880000,2740559872,67782361088
4/30/2018,20229,1869,4605,2149,1863,652,137,96,28,13,206,36,85,7,0.009140184,1.1737,8642,7363,689.760000,694.440000,666.120000,669.920000,2853100032,68376399872
5/1/2018,20257,1927,4640,2155,1987,681,147,104,25,9,246,47,101,16,0.008694970,1.1797,8396,7117,670.460000,674.400000,637.540000,673.610000,2678960128,66477199360
5/2/2018,20437,2066,4552,2112,2078,813,159,115,25,10,262,50,93,18,0.013939238,1.1923,8706,7302,674.080000,688.840000,667.420000,687.150000,2822269952,66849062912
5/3/2018,25942,2264,5738,2559,2199,765,193,139,26,16,302,70,92,19,0.008880198,1.1421,9686,8481,686.590000,784.340000,686.590000,779.540000,4210939904,68104626176
5/4/2018,22966,2066,5112,2300,2004,662,149,117,22,10,268,65,76,10,0.009005838,1.1332,8960,7907,776.780000,803.750000,762.630000,785.620000,3533410048,77066190848
5/5/2018,20118,1530,4272,1846,2030,741,157,119,24,13,171,43,65,10,0.007976891,1.2376,8719,7045,784.580000,827.460000,784.240000,816.120000,3035040000,77856997376
5/6/2018,18506,1390,4119,1855,2009,728,113,81,30,18,137,33,104,15,0.008049308,1.2414,7986,6433,816.090000,835.060000,764.880000,792.310000,3105570048,81000235008
5/7/2018,21497,2025,4578,2041,2336,884,143,96,27,14,234,58,121,17,0.005554028,1.2052,8822,7320,793.340000,795.760000,710.180000,753.720000,4316120064,78758748160
5/8/2018,22848,2258,5224,2465,2221,785,168,131,33,16,207,41,113,16,0.007061795,1.2232,9603,7851,755.010000,774.250000,728.130000,752.860000,2920489984,74969153536
5/9/2018,20733,2101,4678,2202,2302,905,145,114,26,16,205,49,96,10,0.006583179,1.1928,8618,7225,752.900000,759.530000,718.470000,752.280000,2877870080,74775298048
5/10/2018,19524,2045,4563,2181,1799,626,140,110,23,13,234,44,94,11,0.006396739,1.1277,7946,7046,752.580000,766.750000,726.660000,727.280000,2748950016,74758676480
5/11/2018,21961,2077,4649,2108,2324,831,104,83,27,17,223,51,122,23,0.005441196,1.1150,8253,7402,727.010000,736.980000,669.830000,679.590000,3290080000,72233836544
5/12/2018,16884,1333,3666,1650,1674,579,80,62,26,12,152,39,59,8,0.006260149,1.1109,6729,6057,679.880000,691.410000,644.070000,686.050000,2668480000,67564580864
5/13/2018,16916,1421,3732,1771,1658,590,137,84,21,10,198,37,72,17,0.007951543,1.2315,7714,6264,687.170000,741.310000,675.320000,733.500000,2362500096,68304031744
5/14/2018,20588,2043,4670,2152,2119,754,139,97,22,10,231,53,77,11,0.007290893,1.2328,8801,7139,732.730000,742.170000,695.790000,730.550000,3005110016,72847450112
5/15/2018,19564,2170,4537,2140,1908,699,146,110,30,20,224,42,102,18,0.009506769,1.2931,8819,6820,731.140000,739.050000,700.990000,708.870000,2523069952,72704294912
5/16/2018,20800,2162,4781,2189,2131,728,156,120,36,21,236,57,111,11,0.011373657,1.2382,8499,6864,708.090000,710.200000,682.540000,707.050000,2476130048,70426165248
5/17/2018,18924,2042,4399,2044,1882,689,142,107,32,14,240,50,99,28,0.009615868,1.2495,8329,6666,708.720000,718.830000,668.830000,672.660000,2350619904,70503424000
5/18/2018,18350,1881,4200,1902,1839,666,135,95,14,8,209,48,79,19,0.008990825,1.1961,7857,6569,672.100000,695.030000,663.810000,694.370000,2305740032,66874667008
5/19/2018,14550,1275,3182,1444,1424,473,96,71,18,10,140,26,57,6,0.008471154,1.2044,6706,5568,695.070000,715.580000,686.790000,696.530000,2021549952,69174624256
5/20/2018,15554,1138,3401,1601,1581,587,102,88,13,6,163,36,39,3,0.013618865,1.2761,7141,5596,697.920000,723.750000,692.670000,715.370000,2156910080,69472772096
5/21/2018,15772,1817,3718,1749,1578,610,154,124,32,15,228,45,80,15,0.007319213,1.2446,7577,6088,717.190000,719.280000,692.490000,699.220000,2005170048,71405764608
5/22/2018,17802,1906,4216,1926,1764,621,144,103,38,24,232,43,100,14,0.007572678,1.2392,8082,6522,700.180000,700.980000,644.030000,647.740000,2230469888,69726265344
5/23/2018,24052,2061,4984,2211,2704,1007,140,101,37,23,253,49,101,16,0.009408620,1.2932,9933,7681,646.670000,651.640000,572.950000,583.590000,2995429888,64410955776
5/24/2018,20023,1898,4322,1969,2313,893,142,111,35,21,196,42,118,12,0.012746145,1.2951,8976,6931,584.540000,610.820000,557.210000,601.760000,2791099904,58234437632
5/25/2018,15832,1885,3507,1660,1677,662,136,97,30,18,208,47,88,12,0.009970414,1.2226,7546,6172,602.140000,617.190000,575.620000,586.730000,2110919936,60000411648
